Trial,Seq,Value
trial_1,mas_91,0.21
trial_1,mas_92,0.23
trial_1,mas_93,0.24
trial_1,mas_94,0.26
trial_1,mas_95,0.25
trial_1,mas_96,0.24
trial_1,mas_97,0.24
trial_1,mas_98,0.24
trial_1,mas_99,0.24
trial_1,mas_100,0.24
trial_1,mas_101,0.24
trial_1,mas_102,0.25
trial_1,mas_103,0.26
trial_1,mas_104,0.22
trial_1,mas_105,0.26
trial_1,mas_106,0.24
trial_1,mas_107,0.26
trial_1,mas_108,0.24
trial_1,mas_109,0.24
trial_1,mas_110,0.19
trial_1,mas_111,0.21
trial_1,mas_112,0.2
trial_1,mas_113,0.16
trial_1,mas_114,0.17
trial_1,mas_115,0.25
trial_1,sub1_0,0.25
trial_1,sub1_13,0.33
trial_1,sub1_14,0.27
trial_1,sub1_16,0.28
trial_1,sub1_17,0.27
trial_1,sub1_18,0.27
trial_1,sub1_19,0.28
trial_1,sub1_21,0.26
trial_1,sub1_22,0.28
trial_1,sub1_23,0.29
trial_1,sub1_24,0.27
trial_1,sub1_26,0.29
trial_1,sub1_28,0.27
trial_1,sub1_29,0.27
trial_1,sub1_30,0.24
trial_1,sub1_31,0.28
trial_1,sub1_32,0.27
trial_1,sub1_33,0.29
trial_1,sub1_34,0.3
trial_1,sub1_35,0.29
trial_1,sub1_36,0.28
trial_1,sub1_37,0.39
trial_1,sub1_38,0.39
trial_1,sub1_39,0.41
trial_1,sub1_40,0.42
trial_1,sub1_41,0.44
trial_1,sub1_42,0.44
trial_1,sub1_43,0.45
trial_1,sub1_45,0.44
trial_1,sub1_46,0.43
trial_1,sub1_47,0.46
trial_1,sub1_48,0.47
trial_1,sub1_54,0.49
trial_1,sub1_56,0.42
trial_1,sub1_59,0.39
trial_1,sub1_60,0.26
trial_1,sub1_61,0.26
trial_1,sub1_62,0.3
trial_1,sub1_63,0.38
trial_1,sub1_64,0.25
trial_1,sub1_65,0.34
trial_1,sub1_67,0.27
trial_1,sub1_68,0.26
trial_1,sub1_69,0.3
trial_1,sub1_71,0.32
trial_1,sub1_72,0.32
trial_1,sub1_73,0.31
trial_1,sub1_74,0.3
trial_1,sub1_76,0.51
trial_1,sub1_94,0.53
trial_1,sub1_97,0.52
trial_1,sub1_100,0.49
trial_1,sub1_101,0.48
trial_1,sub1_106,0.44
trial_1,sub1_108,0.49
trial_1,sub1_113,0.42
trial_1,sub1_115,0.32
trial_1,sub2_0,0.56
trial_1,sub2_13,0.41
trial_1,sub2_14,0.33
trial_1,sub2_15,0.33
trial_1,sub2_16,0.34
trial_1,sub2_17,0.34
trial_1,sub2_18,0.38
trial_1,sub2_19,0.39
trial_1,sub2_20,0.42
trial_1,sub2_21,0.4
trial_1,sub2_22,0.42
trial_1,sub2_23,0.48
trial_1,sub2_24,0.44
trial_1,sub2_25,0.44
trial_1,sub2_26,0.46
trial_1,sub2_27,0.37
trial_1,sub2_28,0.41
trial_1,sub2_29,0.41
trial_1,sub2_30,0.39
trial_1,sub2_31,0.41
trial_1,sub2_32,0.32
trial_1,sub2_33,0.38
trial_1,sub2_34,0.42
trial_1,sub2_35,0.45
trial_1,sub2_36,0.36
trial_1,sub2_37,0.47
trial_1,sub2_38,0.46
trial_1,sub2_39,0.51
trial_1,sub2_40,0.52
trial_1,sub2_41,0.53
trial_1,sub2_42,0.52
trial_1,sub2_43,0.54
trial_1,sub2_44,0.56
trial_1,sub2_45,0.52
trial_1,sub2_46,0.53
trial_1,sub2_47,0.55
trial_1,sub2_48,0.45
trial_1,sub2_51,0.45
trial_1,sub2_54,0.49
trial_1,sub2_56,0.41
trial_1,sub2_58,0.44
trial_1,sub2_59,0.45
trial_1,sub2_60,0.38
trial_1,sub2_61,0.36
trial_1,sub2_62,0.4
trial_1,sub2_64,0.33
trial_1,sub2_65,0.41
trial_1,sub2_67,0.28
trial_1,sub2_68,0.18
trial_1,sub2_69,0.33
trial_1,sub2_71,0.37
trial_1,sub2_72,0.3
trial_1,sub2_73,0.27
trial_1,sub2_74,0.34
trial_1,sub2_76,0.44
trial_1,sub2_94,0.62
trial_1,sub2_95,0.66
trial_1,sub2_96,0.7
trial_1,sub2_97,0.66
trial_1,sub2_98,0.61
trial_1,sub2_99,0.58
trial_1,sub2_100,0.64
trial_1,sub2_101,0.62
trial_1,sub2_102,0.81
trial_1,sub2_106,0.6
trial_1,sub2_108,0.59
trial_1,sub2_113,0.53
trial_1,sub2_114,0.61
trial_1,sub2_115,0.35
trial_1,sub3_0,0.26
trial_1,sub3_3,0.33
trial_1,sub3_4,0.29
trial_1,sub3_5,0.27
trial_1,sub3_6,0.3
trial_1,sub3_7,0.37
trial_1,sub3_8,0.39
trial_1,sub3_9,0.36
trial_1,sub3_10,0.36
trial_1,sub3_11,0.37
trial_1,sub3_12,0.36
trial_1,sub3_13,0.36
trial_1,sub3_17,0.27
trial_1,sub3_18,0.3
trial_1,sub3_19,0.31
trial_1,sub3_21,0.33
trial_1,sub3_22,0.34
trial_1,sub3_23,0.34
trial_1,sub3_24,0.31
trial_1,sub3_25,0.33
trial_1,sub3_32,0.33
trial_1,sub3_34,0.33
trial_1,sub3_35,0.34
trial_1,sub3_36,0.28
trial_1,sub3_37,0.35
trial_1,sub3_38,0.38
trial_1,sub3_39,0.34
trial_1,sub3_40,0.36
trial_1,sub3_41,0.37
trial_1,sub3_42,0.36
trial_1,sub3_43,0.33
trial_1,sub3_44,0.32
trial_1,sub3_45,0.29
trial_1,sub3_46,0.28
trial_1,sub3_47,0.27
trial_1,sub3_48,0.27
trial_1,sub3_51,0.27
trial_1,sub3_54,0.34
trial_1,sub3_56,0.38
trial_1,sub3_58,0.33
trial_1,sub3_59,0.32
trial_1,sub3_60,0.35
trial_1,sub3_61,0.37
trial_1,sub3_62,0.38
trial_1,sub3_64,0.44
trial_1,sub3_65,0.32
trial_1,sub3_66,0.33
trial_1,sub3_67,0.33
trial_1,sub3_68,0.32
trial_1,sub3_69,0.24
trial_1,sub3_70,0.24
trial_1,sub3_71,0.32
trial_1,sub3_72,0.32
trial_1,sub3_74,0.4
trial_1,sub3_75,0.33
trial_1,sub3_76,0.28
trial_1,sub3_77,0.33
trial_1,sub3_78,0.32
trial_1,sub3_79,0.32
trial_1,sub3_80,0.35
trial_1,sub3_81,0.33
trial_1,sub3_82,0.33
trial_1,sub3_83,0.35
trial_1,sub3_84,0.34
trial_1,sub3_86,0.32
trial_1,sub3_87,0.36
trial_1,sub3_88,0.32
trial_1,sub3_89,0.33
trial_1,sub3_90,0.33
trial_1,sub3_92,0.37
trial_1,sub3_93,0.36
trial_1,sub3_94,0.4
trial_1,sub3_95,0.43
trial_1,sub3_96,0.39
trial_1,sub3_97,0.39
trial_1,sub3_98,0.42
trial_1,sub3_99,0.43
trial_1,sub3_100,0.43
trial_1,sub3_101,0.39
trial_1,sub3_102,0.34
trial_1,sub3_103,0.3
trial_1,sub3_105,0.29
trial_1,sub3_106,0.34
trial_1,sub3_107,0.38
trial_1,sub3_108,0.37
trial_1,sub3_109,0.37
trial_1,sub3_110,0.35
trial_1,sub3_111,0.29
trial_1,sub3_112,0.31
trial_1,sub3_113,0.3
trial_1,sub3_114,0.28
trial_1,sub3_115,0.32
